country,crop,year,actual_yield,predicted_yield,best_params
Honduras,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Hungary,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Iceland,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
India,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Indonesia,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Iran (Isalamic Republic of),"Other fibre crops, raw, n.e.c.",2022,Unknown,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Iraq,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Ireland,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Israel,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Italy,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Japan,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Jordan,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Kazakhstan,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Kenya,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Kosovo,"Other fibre crops, raw, n.e.c.",2022,Unknown,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Kuwait,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Kyrgyzstan,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Lao People's Democratic Republic,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Latvia,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Lebanon,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Lesotho,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Liberia,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Libya,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Lithuania,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Macedonia [FYROM],"Other fibre crops, raw, n.e.c.",2022,Unknown,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Madagascar,"Other fibre crops, raw, n.e.c.",2022,614.2,258.326120718753,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Malawi,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Malaysia,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Mali,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Mauritania,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Mexico,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Mongolia,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Montenegro,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Morocco,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Mozambique,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Myanmar,"Other fibre crops, raw, n.e.c.",2022,1469.2,635.5991570220373,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Namibia,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Nepal,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Netherlands (Kingdom of the),"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
New Zealand,"Other fibre crops, raw, n.e.c.",2022,525.3,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Nicaragua,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Niger,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Nigeria,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Norway,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Oman,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Pakistan,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Panama,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Papua New Guinea,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Paraguay,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Peru,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Philippines,"Other fibre crops, raw, n.e.c.",2022,2154.5,2285.351862047543,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Poland,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Portugal,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Qatar,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Republic of Korea,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Republic of Moldova,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Romania,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Russian Federation,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Rwanda,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Saudi Arabia,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Senegal,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Serbia,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Sierra Leone,"Other fibre crops, raw, n.e.c.",2022,4671.7,2363.408954725657,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Slovakia,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Slovenia,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Somalia,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
South Africa,"Other fibre crops, raw, n.e.c.",2022,744.7,879.5401227576558,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Spain,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Sri Lanka,"Other fibre crops, raw, n.e.c.",2022,3517.0,3331.8510770786193,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Sudan,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Suriname,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Sweden,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Switzerland,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Syrian Arab Republic,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Tajikistan,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Thailand,"Other fibre crops, raw, n.e.c.",2022,819.4,2349.250246939948,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Togo,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Tunisia,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Turkmenistan,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Türkiye,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Uganda,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Ukraine,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
United Arab Emirates,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
United Kingdom of Great Britain and Northern Ireland,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
United Republic of Tanzania,"Other fibre crops, raw, n.e.c.",2022,4980.9,3705.817579297657,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
United States of America,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Uruguay,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Uzbekistan,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Venezuela (Bolivarian Republic of),"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Viet Nam,"Other fibre crops, raw, n.e.c.",2022,7387.8,4128.791717200743,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Western Sahara,"Other fibre crops, raw, n.e.c.",2022,Unknown,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Yemen,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Zambia,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Zimbabwe,"Other fibre crops, raw, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Afghanistan,"Other fruits, n.e.c.",2022,7555.5,6632.084890800215,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Albania,"Other fruits, n.e.c.",2022,25902.4,8200.502026311191,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Algeria,"Other fruits, n.e.c.",2022,8879.1,7866.206419324344,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Andorra,"Other fruits, n.e.c.",2022,Unknown,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Angola,"Other fruits, n.e.c.",2022,4749.8,4629.445779063933,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Argentina,"Other fruits, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Armenia,"Other fruits, n.e.c.",2022,2273.5,9399.603841431906,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Australia,"Other fruits, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Austria,"Other fruits, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Azerbaijan,"Other fruits, n.e.c.",2022,11174.2,8640.436048387874,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Bangladesh,"Other fruits, n.e.c.",2022,9570.5,7855.002254879706,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Belarus,"Other fruits, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Belgium,"Other fruits, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Belize,"Other fruits, n.e.c.",2022,4933.3,4623.4004874168195,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Benin,"Other fruits, n.e.c.",2022,3686.2,3743.797676417932,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Bhutan,"Other fruits, n.e.c.",2022,12297.2,10368.534582482858,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Bolivia (Plurinational State of),"Other fruits, n.e.c.",2022,3865.8,5693.461416578002,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Bosnia and Herzegovina,"Other fruits, n.e.c.",2022,2639.3,2696.365360562022,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Botswana,"Other fruits, n.e.c.",2022,2939.5,6589.383158328495,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Brazil,"Other fruits, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Brunei Darussalam,"Other fruits, n.e.c.",2022,4622.1,7633.639896357152,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Bulgaria,"Other fruits, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Burkina Faso,"Other fruits, n.e.c.",2022,5572.1,5314.466845041357,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Burundi,"Other fruits, n.e.c.",2022,5172.9,3453.33122067531,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Cambodia,"Other fruits, n.e.c.",2022,6136.5,2887.5068080485153,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Cameroon,"Other fruits, n.e.c.",2022,6522.2,6676.39808421568,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Canada,"Other fruits, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Central African Republic,"Other fruits, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Chad,"Other fruits, n.e.c.",2022,3905.8,3826.611584366393,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Chile,"Other fruits, n.e.c.",2022,5296.8,4015.6891996653594,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
China,"Other fruits, n.e.c.",2022,3368.3,3895.3370124131225,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
"China, Taiwan Province of","Other fruits, n.e.c.",2022,16321.8,15738.209332848217,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Colombia,"Other fruits, n.e.c.",2022,10939.3,11350.800996237956,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Congo [Republic],"Other fruits, n.e.c.",2022,Unknown,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Costa Rica,"Other fruits, n.e.c.",2022,6370.3,6708.613200163094,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Croatia,"Other fruits, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Cuba,"Other fruits, n.e.c.",2022,16574.3,13864.377366586838,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Czechia,"Other fruits, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Côte d'Ivoire,"Other fruits, n.e.c.",2022,5229.1,4666.053633624841,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Democratic People's Republic of Korea,"Other fruits, n.e.c.",2022,4807.8,6491.785116956255,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
DemocraticRepublic of the Congo,"Other fruits, n.e.c.",2022,Unknown,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Denmark,"Other fruits, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Djibouti,"Other fruits, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Dominican Republic,"Other fruits, n.e.c.",2022,4537.2,7370.516649375724,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Ecuador,"Other fruits, n.e.c.",2022,11695.8,14504.480933314482,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Egypt,"Other fruits, n.e.c.",2022,21534.6,20036.272536708864,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
El Salvador,"Other fruits, n.e.c.",2022,7629.1,5645.298658913183,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Equatorial Guinea,"Other fruits, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Eritrea,"Other fruits, n.e.c.",2022,6645.4,7277.519997310972,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Estonia,"Other fruits, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Eswatini,"Other fruits, n.e.c.",2022,6435.3,8292.58326452071,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Ethiopia,"Other fruits, n.e.c.",2022,8651.1,7398.215403943306,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Finland,"Other fruits, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
France,"Other fruits, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
French Guiana,"Other fruits, n.e.c.",2022,Unknown,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Gabon,"Other fruits, n.e.c.",2022,2302.6,4787.85555228795,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Gambia,"Other fruits, n.e.c.",2022,5090.0,6863.072657034752,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Georgia,"Other fruits, n.e.c.",2022,4503.7,5087.690084682754,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Germany,"Other fruits, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Ghana,"Other fruits, n.e.c.",2022,4638.3,4710.851384312342,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Greece,"Other fruits, n.e.c.",2022,0.0,0.0,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
